X,Y,Angle
1688.3517098142638,345.48582187058435,110
1494.7659545770446,159.60262727372603,150
1602.3957101796243,236.20961342929456,130
1290.4887724179207,126.54975541432047,180
1423.1359412192894,127.0730657443768,160
1611.8556399214945,244.52996809582493,130
1473.5706181882042,145.66568518542584,150
1724.6857844043525,430.0641688835482,100
1732.1568077369948,522.6583976549316,90
1684.2474680943558,334.2095104211534,110
1484.3736497316313,153.60262727372603,150
1594.6822588633859,227.01708011186685,130
1278.4887724179207,126.54975541432047,170
1411.8596297698584,122.96882402446877,160
1604.142188605256,235.3374347783972,130
1463.178313342791,139.66568518542584,150
1722.6020062723494,418.24647584740165,110
1732.1568077369948,510.6583976549316,90
1680.1432263744477,322.9331989717225,110
1473.981344886218,147.60262727372603,150
1586.9688075471474,217.82454679443913,130
1266.6710793817742,124.46597728231731,180
1400.5833183204275,118.86458230456074,160
1596.4287372890176,226.1449014609695,130
1452.7860084973777,133.66568518542584,150
1718.4977645524414,406.97016439797073,110
1732.1568077369948,498.6583976549316,90
1676.0389846545397,311.6568875222916,110
1463.5890400408048,141.60262727372603,150
1579.255356230909,208.6320134770114,130
1254.6710793817742,124.46597728231731,170
1389.3070068709965,114.76034058465271,160
1588.7152859727792,216.95236814354178,130
1442.3937036519644,127.66568518542584,160
1714.3935228325333,395.6938529485398,110
1732.1568077369948,486.6583976549316,90
1671.9347429346317,300.38057607286066,120
1453.1967351953915,135.60262727372603,150
1571.5419049146706,199.4394801595837,140
1242.8533863456278,122.38219915031415,180
1378.0306954215655,110.65609886474468,160
1581.0018346565407,207.75983482611406,140
1431.1173922025334,123.56144346551781,160
1710.2892811126253,384.4175414991089,110
1732.1568077369948,474.6583976549316,100
1665.9347429346317,289.9882712274474,120
1442.8044303499782,129.60262727372603,150
1562.349371597243,191.72602884334523,140
1230.8533863456278,122.38219915031415,170
1366.7543839721345,106.55185714483665,170
1571.809301339113,200.0463835098756,140
1419.8410807531025,119.45720174560978,160
1706.1850393927173,373.141230049678,110
1730.0730296049917,462.8407046187851,100
1659.9347429346317,279.59596638203413,120
1432.412125504565,123.60262727372603,160
1553.1568382798152,184.01257752710677,140
1219.0356933094813,120.29842101831099,180
1354.936690935988,104.46807901283348,170
1562.6167680216854,192.33293219363713,140
1408.5647693036715,115.35296002570175,160
1702.0807976728092,361.86491860024705,110
1727.9892514729886,451.02301158263856,100
1653.9347429346317,269.20366153662087,120
1421.135814055134,119.498385553818,160
1543.9643049623876,176.2991262108683,140
1207.0356933094813,120.29842101831099,170
1343.1189978998416,102.38430088083032,170
1553.4242347042577,184.61948087739867,140
1397.2884578542405,111.24871830579372,160
1697.9765559529012,350.58860715081613,110
1725.9054733409855,439.20531854649204,100
1647.9347429346317,258.8113566912076,130
1409.859502605703,115.39414383390996,160
1534.77177164496,168.58567489462985,150
1195.2180002733348,118.21464288630783,180
1331.3013048636951,100.30052274882716,170
1544.23170138683,176.9060295611602,140
1386.0121464048095,107.14447658588568,160
1693.8723142329932,339.3122957013852,110
1723.8216952089824,427.3876255103455,100
1640.2212916183933,249.6188233737799,130
1398.583191156272,111.28990211400193,160
1524.3794667995467,162.58567489462985,150
1183.2180002733348,118.21464288630783,170
1319.4836118275487,98.216744616824,170
1535.0391680694024,169.19257824492175,140
1374.7358349553786,103.04023486597765,160
1689.7680725130851,328.0359842519543,110
1721.7379170769793,415.569932474199,100
1632.5078403021548,240.42629005635217,130
1387.306879706841,107.1856603940939,160
1513.9871619541334,156.58567489462985,150
1171.4003072371884,116.13086475430467,180
1307.6659187914022,96.13296648482084,170
1525.8466347519748,161.47912692868329,150
1363.4595235059476,98.93599314606962,170
1685.663830793177,316.75967280252337,110
1719.6541389449762,403.75223943805247,100
1624.7943889859164,231.23375673892446,130
1376.03056825741,103.08141867418587,160
1503.5948571087201,150.58567489462985,150
1159.4003072371884,116.13086475430467,170
1295.8482257552557,94.04918835281768,170
1515.4543299065615,155.47912692868329,150
1351.641830469801,96.85221501406646,170
1681.559589073269,305.48336135309245,110
1717.5703608129731,391.93454640190595,100
1617.080937669678,222.04122342149674,130
1364.7542568079791,98.97717695427784,170
1493.2025522633069,144.58567489462985,150
1147.582614201042,114.0470866223015,180
1284.0305327191093,91.96541022081452,170
1505.0620250611482,149.47912692868329,150
1339.8241374336546,94.7684368820633,170
1677.455347353361,294.2070499036615,120
1715.48658268097,380.1168533657594,110
1609.3674863534395,212.84869010406902,130
1352.9365637718327,96.89339882227468,170
1482.8102474178936,138.58567489462985,150
1135.582614201042,114.0470866223015,190
1272.2128396829628,89.88163208881136,170
1494.669720215735,143.47912692868329,150
1328.0064443975082,92.68465875006014,170
1671.455347353361,283.81474505824826,120
1711.382340961062,368.8405419163285,110
1601.654035037201,203.6561567866413,130
1341.1188707356862,94.80962069027152,170
1472.4179425724803,132.58567489462985,160
1123.7649211648954,116.13086475430467,180
1260.3951466468163,87.7978539568082,170
1484.2774153703217,137.47912692868329,150
1316.1887513613617,90.60088061805698,170
1665.455347353361,273.422440212835,120
1707.278099241154,357.5642304668976,110
1593.9405837209626,194.4636234692136,130
1329.3011776995397,92.72584255826835,170
1461.1416311230494,128.48143317472181,160
1111.7649211648954,116.13086475430467,170
1248.5774536106699,85.71407582480504,170
1473.8851105249084,131.47912692868329,160
1304.3710583252152,88.51710248605382,170
1659.455347353361,263.03013536742174,130
1703.173857521246,346.28791901746666,110
1586.2271324047242,185.27109015178587,140
1317.4834846633933,90.6420644262652,170
1449.8653196736184,124.37719145481378,160
1099.947228128749,114.0470866223015,180
1236.7597605745234,83.63029769280188,170
1462.6087990754775,127.37488520877525,160
1292.5533652890688,86.43332435405065,170
1651.7418960371226,253.83760204999402,130
1699.069615801338,335.01160756803574,110
1577.0345990872966,177.5576388355474,150
1305.6657916272468,88.55828629426203,170
1438.5890082241874,120.27294973490575,160
1087.947228128749,114.0470866223015,190
1224.942067538377,81.54651956079871,170
1451.3324876260465,123.27064348886722,160
1280.7356722529223,84.3495462220475,170
1644.0284447208842,244.6450687325663,130
1694.96537408143,323.7352961186048,110
1566.6422942418833,171.5576388355474,160
1293.8480985911003,86.47450816225887,170
1427.3126967747564,116.16870801499772,160
1076.1295350926025,116.13086475430467,180
1213.1243745022305,79.46274142879555,170
1440.0561761766155,119.16640176895919,160
1268.9179792167758,82.26576809004433,170
1636.3149934046457,235.45253541513858,130
1690.8611323615219,312.4589846691739,110
1555.3659827924523,167.45339711563938,160
1282.0304055549539,84.39073003025571,170
1416.0363853253255,112.06446629508969,160
1064.1295350926025,116.13086475430467,170
1201.306681466084,77.37896329679239,170
1428.7798647271845,115.06216004905116,160
1257.1002861806294,80.18198995804117,170
1628.6015420884073,226.26000209771087,130
1686.7568906416138,301.182673219743,120
1544.0896713430213,163.34915539573134,160
1270.2127125188074,82.30695189825255,170
1404.7600738758945,107.96022457518166,160
1052.311842056456,114.0470866223015,180
1189.4889884299375,75.29518516478923,170
1417.5035532777536,110.95791832914313,160
1245.282593144483,78.09821182603801,170
1620.8880907721689,217.06746878028315,140
1680.7568906416138,290.7903683743297,120
1532.8133598935904,159.2449136758233,160
1258.395019482661,80.22317376624939,170
1393.4837624264635,103.85598285527362,160
1040.311842056456,114.0470866223015,190
1177.671295393791,73.21140703278607,180
1406.2272418283226,106.8536766092351,160
1233.4649001083365,76.01443369403485,170
1611.6955574547412,209.3540174640447,140
1674.7568906416138,280.39806352891645,120
1521.5370484441594,155.14067195591528,160
1246.5773264465145,78.13939563424623,170
1382.2074509770325,99.75174113536559,160
1028.4941490203096,116.13086475430467,180
1165.671295393791,73.21140703278607,180
1394.9509303788916,102.74943488932706,160
1221.64720707219,73.93065556203169,170
1602.5030241373136,201.64056614780623,140
1668.7568906416138,270.0057586835032,120
1510.2607369947284,151.03643023600725,160
1234.759633410368,76.05561750224307,170
1370.9311395276015,95.64749941545756,160
1016.4941490203096,116.13086475430467,170
1153.671295393791,73.21140703278607,180
1383.6746189294606,98.64519316941903,160
1209.8295140360435,71.84687743002853,170
1593.310490819886,193.92711483156776,140
1662.7568906416138,259.6134538380899,120
1498.9844255452974,146.93218851609922,160
1222.9419403742215,73.9718393702399,170
1359.6548280781706,91.54325769554953,170
1004.6764559841631,114.0470866223015,180
1141.671295393791,73.21140703278607,180
1372.3983074800296,94.540951449511,160
1198.011820999897,69.76309929802537,180
1584.1179575024582,186.2136635153293,140
1656.7568906416138,249.22114899267666,120
1487.7081140958664,142.82794679619118,160
1211.124247338075,71.88806123823674,170
1347.837135042024,89.45947956354637,170
992.6764559841631,114.0470866223015,190
1129.671295393791,73.21140703278607,180
1361.1219960305987,90.43670972960297,170
1186.011820999897,69.76309929802537,180
1574.9254241850306,178.50021219909084,140
1650.7568906416138,238.8288441472634,130
1476.4318026464355,138.72370507628315,160
1199.3065543019286,69.80428310623358,180
1336.0194420058776,87.3757014315432,170
980.8587629480166,116.13086475430467,180
1117.671295393791,73.21140703278607,180
1349.3043029944522,88.3529315975998,170
1174.011820999897,69.76309929802537,180
1565.732890867603,170.78676088285238,140
1643.0434393253754,229.63631082983568,130
1465.1554911970045,134.61946335637512,160
1187.3065543019286,69.80428310623358,180
1324.2017489697312,85.29192329954004,170
968.8587629480166,116.13086475430467,170
1105.671295393791,73.21140703278607,180
1337.4866099583057,86.26915346559664,170
1162.011820999897,69.76309929802537,180
1556.5403575501753,163.07330956661391,140
1635.329988009137,220.44377751240796,130
1453.8791797475735,130.5152216364671,160
1175.3065543019286,69.80428310623358,180
1312.3840559335847,83.20814516753688,170
957.0410699118702,114.0470866223015,180
1093.671295393791,73.21140703278607,180
1325.6689169221593,84.18537533359348,170
1150.011820999897,69.76309929802537,180
1547.3478242327476,155.35985825037545,150
1627.6165366928985,211.25124419498025,130
1442.6028682981425,126.41097991655906,160
1163.3065543019286,69.80428310623358,180
1300.5663628974382,81.12436703553372,170
945.0410699118702,114.0470866223015,190
1081.671295393791,73.21140703278607,180
1313.8512238860128,82.10159720159032,170
1138.011820999897,69.76309929802537,180
1536.9555193873343,149.35985825037545,150
1619.90308537666,202.05871087755253,140
1431.3265568487116,122.30673819665103,160
1151.3065543019286,69.80428310623358,180
1288.7486698612918,79.04058890353056,170
933.2233768757237,116.13086475430467,180
1069.671295393791,73.21140703278607,180
1302.0335308498663,80.01781906958716,170
1126.011820999897,69.76309929802537,180
1526.563214541921,143.35985825037545,150
1610.7105520592324,194.34525956131407,140
1420.0502453992806,118.202496476743,160
1139.3065543019286,69.80428310623358,180
1276.9309768251453,76.9568107715274,170
921.2233768757237,116.13086475430467,170
1057.671295393791,73.21140703278607,180
1290.2158378137199,77.934040937584,170
1114.011820999897,69.76309929802537,180
1516.1709096965078,137.35985825037545,150
1601.5180187418048,186.6318082450756,140
1408.7739339498496,114.09825475683496,160
1127.3065543019286,69.80428310623358,180
1265.1132837889988,74.87303263952424,170
909.4056838395773,114.0470866223015,180
1045.671295393791,73.21140703278607,180
1278.3981447775734,75.85026280558084,170
1102.011820999897,69.76309929802537,180
1505.7786048510945,131.35985825037545,150
1592.3254854243771,178.91835692883714,140
1397.4976225004186,109.99401303692693,160
1115.3065543019286,69.80428310623358,180
1253.2955907528524,72.78925450752108,170
897.4056838395773,114.0470866223015,170
1033.671295393791,73.21140703278607,180
1266.580451741427,73.76648467357768,170
1090.011820999897,69.76309929802537,180
1495.3863000056813,125.35985825037545,160
1583.1329521069495,171.20490561259868,150
1386.2213110509877,105.8897713170189,160
1103.3065543019286,69.80428310623358,180
1241.477897716706,70.70547637551792,170
885.5879908034308,111.96330849029835,180
1021.6712953937911,73.21140703278607,180
1254.7627587052805,71.68270654157452,170
1078.011820999897,69.76309929802537,180
1484.1099885562503,121.25561653046742,160
1572.7406472615362,165.20490561259868,150
1374.9449996015567,101.78552959711087,160
1091.3065543019286,69.80428310623358,180
1229.6602046805594,68.62169824351476,170
873.5879908034308,111.96330849029835,170
1009.6712953937911,73.21140703278607,180
1242.945065669134,69.59892840957136,170
1066.011820999897,69.76309929802537,180
1472.8336771068193,117.15137481055939,160
1562.348342416123,159.20490561259868,150
1363.6686881521257,97.68128787720283,160
1079.3065543019286,69.80428310623358,180
1217.842511644413,66.5379201115116,180
861.7702977672843,109.87953035829518,180
997.6712953937911,73.21140703278607,180
1231.1273726329875,67.5151502775682,170
1054.011820999897,69.76309929802537,180
1461.5573656573883,113.04713309065136,160
1551.9560375707097,153.20490561259868,150
1352.3923767026947,93.5770461572948,160
1067.3065543019286,69.80428310623358,180
1205.842511644413,66.5379201115116,180
849.7702977672843,109.87953035829518,190
985.6712953937911,73.21140703278607,180
1219.309679596841,65.43137214556504,170
1042.011820999897,69.76309929802537,180
1450.2810542079574,108.94289137074333,160
1541.5637327252964,147.20490561259868,150
1341.1160652532637,89.47280443738677,160
1055.3065543019286,69.80428310623358,180
1193.842511644413,66.5379201115116,180
837.9526047311379,111.96330849029835,180
973.6712953937911,73.21140703278607,180
1207.4919865606946,63.34759401356187,170
1030.011820999897,69.76309929802537,180
1439.0047427585264,104.8386496508353,160
1531.1714278798831,141.20490561259868,160
1329.8397538038328,85.36856271747874,160
1043.3065543019286,69.80428310623358,180
1181.842511644413,66.5379201115116,180
825.9526047311379,111.96330849029835,170
961.6712953937911,73.21140703278607,180
1195.6742935245481,61.2638158815587,170
1018.011820999897,69.76309929802537,180
1427.7284313090954,100.73440793092726,160
1519.8951164304522,137.10066389269065,160
1318.5634423544018,81.2643209975707,160
1031.3065543019286,69.80428310623358,180
1169.842511644413,66.5379201115116,180
814.1349116949914,109.87953035829518,180
949.6712953937911,73.21140703278607,180
1183.8566004884017,59.18003774955553,170
1006.011820999897,69.76309929802537,180
1416.4521198596644,96.63016621101923,160
1508.6188049810212,132.99642217278262,160
1307.2871309049708,77.16007927766267,170
1019.3065543019286,69.80428310623358,180
1157.842511644413,66.5379201115116,180
802.1349116949914,109.87953035829518,190
937.6712953937911,73.21140703278607,180
1172.0389074522552,57.09625961755236,180
994.011820999897,69.76309929802537,180
1405.1758084102335,92.5259244911112,160
1497.3424935315902,128.89218045287458,160
1295.4694378688243,75.07630114565951,170
1007.3065543019286,69.80428310623358,180
1145.842511644413,66.5379201115116,180
790.3172186588449,111.96330849029835,180
925.6712953937911,73.21140703278607,180
1160.0389074522552,57.096259617552356,180
982.011820999897,69.76309929802537,180
1393.8994969608025,88.42168277120317,160
1486.0661820821592,124.78793873296655,160
1283.6517448326779,72.99252301365635,170
995.3065543019286,69.80428310623358,180
1133.842511644413,66.5379201115116,180
778.3172186588449,111.96330849029835,170
913.6712953937911,73.21140703278607,180
1148.0389074522552,57.09625961755235,180
970.011820999897,69.76309929802537,180
1382.6231855113715,84.31744105129513,170
1474.7898706327283,120.68369701305852,160
1271.8340517965314,70.90874488165319,170
983.3065543019286,69.80428310623358,180
1121.842511644413,66.5379201115116,180
766.4995256226985,109.87953035829518,180
901.6712953937911,73.21140703278607,180
1136.0389074522552,57.09625961755234,180
958.011820999897,69.76309929802537,180
1370.805492475225,82.23366291929197,170
1463.5135591832973,116.57945529315049,160
1260.016358760385,68.82496674965003,170
971.3065543019286,69.80428310623358,180
1109.842511644413,66.5379201115116,180
754.4995256226985,109.87953035829518,190
889.6712953937911,73.21140703278607,180
1124.0389074522552,57.096259617552334,180
946.011820999897,69.76309929802537,180
1358.9877994390786,80.14988478728881,170
1452.2372477338663,112.47521357324246,160
1248.1986657242385,66.74118861764687,180
959.3065543019286,69.80428310623358,180
1097.842511644413,66.5379201115116,180
742.681832586552,111.96330849029835,180
877.6712953937911,73.21140703278607,180
1112.0389074522552,57.09625961755233,180
934.011820999897,69.76309929802537,180
1347.170106402932,78.06610665528565,170
1440.9609362844353,108.37097185333442,160
1236.1986657242385,66.74118861764687,180
947.3065543019286,69.80428310623358,180
1085.842511644413,66.5379201115116,180
730.681832586552,111.96330849029835,190
865.6712953937911,73.21140703278607,180
1100.0389074522552,57.09625961755232,180
922.011820999897,69.76309929802537,180
1335.3524133667856,75.98232852328249,170
1429.6846248350043,104.26673013342639,160
1224.1986657242385,66.74118861764687,180
935.3065543019286,69.80428310623358,180
1073.842511644413,66.5379201115116,180
718.8641395504055,114.0470866223015,180
853.6712953937911,73.21140703278607,180
1088.0389074522552,57.09625961755231,180
910.011820999897,69.76309929802537,180
1323.5347203306392,73.89855039127933,170
1418.4083133855734,100.16248841351836,160
1212.1986657242385,66.74118861764687,180
923.3065543019286,69.80428310623358,180
1061.842511644413,66.5379201115116,180
706.8641395504055,114.0470866223015,190
841.6712953937911,73.21140703278607,180
1076.0389074522552,57.096259617552306,180
898.011820999897,69.76309929802537,180
1311.7170272944927,71.81477225927617,170
1407.1320019361424,96.05824669361033,160
1200.1986657242385,66.74118861764687,180
911.3065543019286,69.80428310623358,180
1049.842511644413,66.5379201115116,180
695.0464465142591,116.13086475430467,180
829.6712953937911,73.21140703278607,180
1064.0389074522552,57.0962596175523,180
886.011820999897,69.76309929802537,180
1299.8993342583462,69.73099412727301,170
1395.8556904867114,91.9540049737023,160
1188.1986657242385,66.74118861764687,180
899.3065543019286,69.80428310623358,180
1037.842511644413,66.5379201115116,180
683.0464465142591,116.13086475430467,190
817.6712953937911,73.21140703278607,180
1052.0389074522552,57.09625961755229,180
874.011820999897,69.76309929802537,180
1288.0816412221998,67.64721599526985,170
1384.5793790372804,87.84976325379426,160
1176.1986657242385,66.74118861764687,180
887.3065543019286,69.80428310623358,180
1025.842511644413,66.5379201115116,180
671.2287534781126,118.21464288630783,180
805.6712953937911,73.21140703278607,180
1040.0389074522552,57.096259617552285,180
862.011820999897,69.76309929802537,180
1276.2639481860533,65.56343786326669,170
1373.3030675878495,83.74552153388623,160
1164.1986657242385,66.74118861764687,180
875.3065543019286,69.80428310623358,180
1013.842511644413,66.5379201115116,180
659.2287534781126,118.21464288630783,190
793.6712953937911,73.21140703278607,180
1028.0389074522552,57.09625961755228,180
850.011820999897,69.76309929802537,180
1264.4462551499068,63.47965973126352,170
1362.0267561384185,79.6412798139782,160
1152.1986657242385,66.74118861764687,180
863.3065543019286,69.80428310623358,180
1001.842511644413,66.5379201115116,180
647.4110604419661,120.29842101831099,180
781.6712953937911,73.21140703278607,180
1016.0389074522552,57.09625961755227,180
838.011820999897,69.76309929802537,180
1252.6285621137604,61.39588159926035,170
1350.7504446889875,75.53703809407017,160
1140.1986657242385,66.74118861764687,180
851.3065543019286,69.80428310623358,180
989.842511644413,66.5379201115116,180
635.4110604419661,120.29842101831099,190
769.6712953937911,73.21140703278607,180
1004.0389074522552,57.09625961755226,180
826.011820999897,69.76309929802537,180
1240.810869077614,59.31210346725718,170
1339.4741332395565,71.43279637416214,170
1128.1986657242385,66.74118861764687,180
839.3065543019286,69.80428310623358,180
977.842511644413,66.5379201115116,180
623.5933674058197,122.38219915031415,180
757.6712953937911,73.21140703278607,180
992.0389074522552,57.096259617552256,180
814.011820999897,69.76309929802537,180
1228.9931760414674,57.22832533525401,170
1327.65644020341,69.34901824215898,170
1116.1986657242385,66.74118861764687,180
827.3065543019286,69.80428310623358,180
965.842511644413,66.5379201115116,180
611.5933674058197,122.38219915031415,190
745.6712953937911,73.21140703278607,180
980.0389074522552,57.09625961755225,180
802.011820999897,69.76309929802537,180
1217.175483005321,55.144547203250845,170
1315.8387471672636,67.26524011015582,170
1104.1986657242385,66.74118861764687,180
815.3065543019286,69.80428310623358,180
953.842511644413,66.5379201115116,180
599.7756743696732,124.46597728231731,180
733.6712953937911,73.21140703278607,180
968.0389074522552,57.09625961755224,180
790.011820999897,69.76309929802537,180
1205.3577899691745,53.06076907124768,170
1304.0210541311171,65.18146197815265,170
1092.1986657242385,66.74118861764687,180
803.3065543019286,69.80428310623358,180
941.842511644413,66.5379201115116,180
587.7756743696732,124.46597728231731,190
721.6712953937911,73.21140703278607,180
956.0389074522552,57.096259617552235,180
778.011820999897,69.76309929802537,180
1193.540096933028,50.97699093924451,180
1292.2033610949707,63.097683846149486,170
1080.1986657242385,66.74118861764687,180
791.3065543019286,69.80428310623358,180
929.842511644413,66.5379201115116,180
575.9579813335267,126.54975541432047,200
709.6712953937911,73.21140703278607,180
944.0389074522552,57.09625961755223,180
766.011820999897,69.76309929802537,180
1181.540096933028,50.9769909392445,180
1280.3856680588242,61.01390571414632,170
1068.1986657242385,66.74118861764687,180
779.3065543019286,69.80428310623358,180
917.842511644413,66.5379201115116,180
564.6816698840959,130.6539971342285,190
697.6712953937911,73.21140703278607,180
932.0389074522552,57.09625961755222,180
754.011820999897,69.76309929802537,180
1169.540096933028,50.976990939244494,180
1268.5679750226777,58.93012758214315,170
1056.1986657242385,66.74118861764687,180
767.3065543019286,69.80428310623358,180
905.842511644413,66.5379201115116,180
552.8639768479494,132.73777526623164,200
685.6712953937911,73.21140703278607,190
920.0389074522552,57.096259617552214,180
742.011820999897,69.76309929802537,180
1157.540096933028,50.97699093924449,180
1256.7502819865313,56.84634945013998,170
1044.1986657242385,66.74118861764687,180
755.3065543019286,69.80428310623358,180
893.842511644413,66.5379201115116,180
541.5876653985185,136.84201698613964,190
673.8536023576446,75.29518516478923,190
908.0389074522552,57.09625961755221,180
730.011820999897,69.76309929802537,180
1145.540096933028,50.97699093924448,180
1244.9325889503848,54.762571318136814,170
1032.1986657242385,66.74118861764687,180
743.3065543019286,69.80428310623358,180
881.842511644413,66.5379201115116,180
529.7699723623721,138.9257951181428,200
662.0359093214981,77.37896329679239,190
896.0389074522552,57.0962596175522,180
718.011820999897,69.76309929802537,180
1133.540096933028,50.97699093924447,180
1233.1148959142383,52.678793186133646,170
1020.1986657242385,66.74118861764687,180
731.3065543019286,69.80428310623358,180
869.842511644413,66.5379201115116,180
518.4936609129412,143.0300368380508,190
650.2182162853517,79.46274142879555,190
884.0389074522552,57.09625961755219,180
706.011820999897,69.76309929802537,190
1121.540096933028,50.976990939244466,180
1221.2972028780919,50.59501505413048,180
1008.1986657242385,66.74118861764687,180
719.3065543019286,69.80428310623358,180
857.842511644413,66.5379201115116,180
506.6759678767947,145.11381497005394,180
638.4005232492052,81.54651956079871,190
872.0389074522552,57.096259617552185,180
694.1941279637506,71.84687743002853,190
1109.540096933028,50.97699093924446,180
1209.2972028780919,50.59501505413047,180
996.1986657242385,66.74118861764687,180
707.3065543019286,69.80428310623358,180
845.842511644413,66.5379201115116,180
494.6759678767947,145.11381497005394,170
626.5828302130587,83.63029769280188,190
860.0389074522552,57.09625961755218,180
682.3764349276041,73.93065556203169,190
1097.540096933028,50.97699093924445,180
1197.2972028780919,50.595015054130464,180
984.1986657242385,66.74118861764687,180
695.3065543019286,69.80428310623358,180
833.842511644413,66.5379201115116,180
482.85827484064816,143.03003683805076,180
614.7651371769123,85.71407582480504,190
848.0389074522552,57.09625961755217,180
670.5587418914577,76.01443369403485,190
1085.540096933028,50.976990939244445,180
1185.2972028780919,50.59501505413046,180
972.1986657242385,66.74118861764687,180
683.3065543019286,69.80428310623358,180
821.842511644413,66.5379201115116,180
470.85827484064816,143.03003683805076,180
602.9474441407658,87.7978539568082,190
836.0389074522552,57.096259617552164,180
658.7410488553112,78.09821182603801,190
1073.540096933028,50.97699093924444,180
1173.2972028780919,50.59501505413045,180
960.1986657242385,66.74118861764687,180
671.3065543019286,69.80428310623358,190
809.842511644413,66.5379201115116,180
458.85827484064816,143.03003683805076,190
591.1297511046193,89.88163208881136,190
824.0389074522552,57.09625961755216,180
646.9233558191647,80.18198995804117,190
1061.540096933028,50.97699093924443,180
1161.2972028780919,50.59501505413044,180
948.1986657242385,66.74118861764687,180
659.4888612657821,71.88806123823674,190
797.842511644413,66.5379201115116,180
447.04058180450164,145.1138149700539,190
579.3120580684729,91.96541022081452,190
812.0389074522552,57.09625961755215,180
635.1056627830183,82.26576809004433,190
1049.540096933028,50.97699093924442,180
1149.2972028780919,50.595015054130435,180
936.1986657242385,66.74118861764687,180
647.6711682296357,73.9718393702399,190
785.842511644413,66.5379201115116,180
435.2228887683551,147.19759310205706,200
567.4943650323264,94.04918835281768,190
800.0389074522552,57.09625961755214,180
623.2879697468718,84.3495462220475,190
1037.540096933028,50.976990939244416,180
1137.2972028780919,50.59501505413043,180
924.1986657242385,66.74118861764687,180
635.8534751934892,76.05561750224307,190
773.842511644413,66.5379201115116,180
423.9465773189242,151.30183482196506,210
555.67667199618,96.13296648482084,190
788.0389074522552,57.096259617552136,180
611.4702767107253,86.43332435405065,190
1025.540096933028,50.97699093924441,180
1125.2972028780919,50.59501505413042,180
912.1986657242385,66.74118861764687,180
624.0357821573427,78.13939563424623,190
761.842511644413,66.5379201115116,180
413.55427247351093,157.30183482196506,220
543.8589789600335,98.216744616824,190
776.0389074522552,57.09625961755213,180
599.6525836745789,88.51710248605382,190
1013.540096933028,50.9769909392444,180
1113.2972028780919,50.595015054130414,180
900.1986657242385,66.74118861764687,180
612.2180891211963,80.22317376624939,190
749.842511644413,66.5379201115116,180
404.3617391560832,165.01528613820355,210
532.041285923887,100.30052274882716,190
764.0389074522552,57.09625961755212,180
587.8348906384324,90.60088061805698,190
1001.540096933028,50.976990939244395,180
1101.2972028780919,50.59501505413041,180
888.1986657242385,66.74118861764687,180
600.4003960850498,82.30695189825255,190
737.842511644413,66.5379201115116,180
393.96943431066995,171.01528613820355,200
520.2235928877406,102.38430088083032,190
752.0389074522552,57.096259617552114,180
576.0171976022859,92.68465875006014,190
989.540096933028,50.97699093924439,180
1089.2972028780919,50.5950150541304,180
876.1986657242385,66.74118861764687,180
588.5827030489033,84.39073003025571,190
725.842511644413,66.5379201115116,180
382.69312286123903,175.11952785811155,200
508.40589985159403,104.46807901283348,190
740.0389074522552,57.09625961755211,180
564.1995045661395,94.7684368820633,190
977.540096933028,50.97699093924438,180
1077.2972028780919,50.59501505413039,180
864.1986657242385,66.74118861764687,180
576.7650100127569,86.47450816225887,190
713.842511644413,66.5379201115116,180
371.4168114118081,179.22376957801956,200
496.5882068154475,106.55185714483665,190
728.0389074522552,57.0962596175521,180
552.381811529993,96.85221501406646,190
965.540096933028,50.976990939244374,180
1065.2972028780919,50.595015054130386,180
852.1986657242385,66.74118861764687,180
564.9473169766104,88.55828629426203,190
701.842511644413,66.5379201115116,180
360.1404999623772,183.32801129792756,200
484.770513779301,108.6356352768398,190
716.0389074522552,57.09625961755209,180
540.5641184938465,98.93599314606962,190
953.540096933028,50.97699093924437,180
1053.2972028780919,50.59501505413038,180
840.1986657242385,66.74118861764687,180
553.129623940464,90.6420644262652,190
689.842511644413,66.5379201115116,180
348.86418851294627,187.43225301783556,200
472.95282074315446,110.71941340884297,190
704.0389074522552,57.096259617552086,180
528.7464254577001,101.01977127807278,190
941.540096933028,50.97699093924436,180
1041.2972028780919,50.59501505413037,180
828.1986657242385,66.74118861764687,180
541.3119309043175,92.72584255826835,190
677.842511644413,66.5379201115116,180
337.58787706351535,191.53649473774357,200
461.13512770700794,112.80319154084613,190
692.0389074522552,57.09625961755208,180
516.9287324215536,103.10354941007594,190
929.540096933028,50.97699093924435,180
1029.2972028780919,50.595015054130364,180
816.1986657242385,66.74118861764687,180
529.494237868171,94.80962069027152,190
665.842511644413,66.5379201115116,180
326.31156561408443,195.64073645765157,200
449.3174346708614,114.88696967284929,200
680.0389074522552,57.09625961755207,180
505.1110393854071,105.1873275420791,190
917.540096933028,50.976990939244345,180
1017.2972028780919,50.59501505413036,180
804.1986657242385,66.74118861764687,180
517.6765448320245,96.89339882227468,190
653.842511644413,66.5379201115116,190
315.0352541646535,199.74497817755957,200
438.0411232214305,118.99121139275731,200
668.0389074522552,57.096259617552064,190
493.29334634926056,107.27110567408226,190
905.540096933028,50.97699093924434,180
1005.2972028780919,50.59501505413035,180
792.1986657242385,66.74118861764687,180
505.858851795878,98.97717695427784,190
642.0248186082665,68.62169824351476,190
303.7589427152226,203.84921989746758,200
426.7648117719996,123.09545311266533,200
656.2212144161088,59.180037749555225,190
